0.1787271946668625
28,14,0.15262675285339355
200,94,0.15262101590633392
35,51,0.15260545909404755
148,22,0.1523991972208023
6,4,0.15232421457767487
26,81,0.1523224413394928
97,53,0.15214920043945312
218,60,0.15211530029773712
331,65,0.1520739048719406
237,57,0.15194925665855408
329,12,0.15184959769248962
100,44,0.15179912745952606
308,70,0.15177763998508453
159,43,0.15156866610050201
143,52,0.15147711336612701
1,28,0.15141473710536957
18,99,0.15141254663467407
124,75,0.15140163898468018
194,24,0.15139910578727722
44,99,0.15135765075683594
148,52,0.15132372081279755
149,109,0.15128426253795624
38,67,0.15123701095581055
28,87,0.15122699737548828
324,50,0.15105374157428741
218,37,0.1510096788406372
242,78,0.15100590884685516
125,52,0.15086859464645386
207,89,0.15077345073223114
300,105,0.15076522529125214
219,68,0.1507118046283722
219,43,0.1506258100271225
130,48,0.15062525868415833
322,1,0.15053324401378632
165,38,0.15050849318504333
36,70,0.1502046287059784
281,105,0.150104358792305
100,99,0.15009264647960663
250,80,0.15005895495414734
200,100,0.15000495314598083
204,43,0.1499069184064865
270,97,0.14990481734275818
238,91,0.1498103141784668
159,41,0.14977580308914185
264,98,0.14969980716705322
177,110,0.14969156682491302
245,105,0.14956066012382507
150,28,0.14942418038845062
38,38,0.14936865866184235
149,49,0.1489488035440445
148,57,0.14894093573093414
147,46,0.14887091517448425
149,28,0.14872446656227112
131,34,0.14871135354042053
32,66,0.14869451522827148
260,39,0.14866897463798523
208,54,0.14854256808757782
148,50,0.14854083955287933
152,10,0.1485210657119751
316,27,0.1484229415655136
241,73,0.1484069675207138
104,99,0.14831091463565826
203,39,0.14829160273075104
205,39,0.14805054664611816
263,20,0.14800378680229187
101,73,0.1479482650756836
225,1,0.14794416725635529
36,61,0.14787696301937103
30,8,0.14787685871124268
47,39,0.14786022901535034
245,17,0.14775139093399048
38,18,0.14766758680343628
42,1,0.1475553959608078
104,103,0.14744222164154053
265,67,0.14738309383392334
143,49,0.14730997383594513
45,59,0.14718309044837952
111,38,0.14716491103172302
163,28,0.14710702002048492
278,88,0.14703498780727386
204,1,0.14696942269802094
44,107,0.1469610631465912
316,30,0.14687040448188782
47,43,0.1468460112810135
271,76,0.14674244821071625
148,11,0.14666076004505157
38,58,0.14659570157527924
308,41,0.14659054577350616
315,16,0.14652037620544434
219,30,0.14640040695667267
148,13,0.146394282579422
303,75,0.14634309709072113
311,9,0.14633221924304962
305,54,0.14623405039310455
235,57,0.14618749916553497
191,42,0.14613690972328186
299,50,0.14602088928222656
149,56,0.14599129557609558
175,11,0.14596278965473175
149,63,0.14592255651950836
260,20,0.14586786925792694
207,66,0.14578555524349213
144,99,0.14575152099132538
312,22,0.14570344984531403
125,73,0.14569510519504547
108,99,0.1455974131822586
39,30,0.1455787569284439
250,99,0.14551202952861786
316,96,0.14548680186271667
264,8,0.1453738808631897
179,75,0.1452532708644867
19,52,0.1450139284133911
177,60,0.14491593837738037
149,33,0.14482346177101135
215,73,0.144778773188591
312,10,0.14425209164619446
2,62,0.14403431117534637
255,18,0.14393098652362823
184,108,0.14389654994010925
41,3,0.14384597539901733
235,65,0.14379388093948364
198,54,0.1436937153339386
159,86,0.14362046122550964
34,10,0.143448144197464
218,80,0.14341995120048523
177,31,0.1433216631412506
219,78,0.14320260286331177
101,27,0.14311058819293976
149,95,0.1429937332868576
9,94,0.14298373460769653
31,89,0.14290621876716614
235,52,0.14281490445137024
58,83,0.1427713930606842
214,5,0.14263522624969482
240,43,0.14262394607067108
39,70,0.14260196685791016
261,52,0.14258337020874023
17,59,0.14239315688610077
19,43,0.14228302240371704
315,39,0.1422300785779953
244,78,0.14219537377357483
237,76,0.14208337664604187
287,105,0.142066091299057
255,31,0.1419399380683899
293,99,0.14192387461662292
177,56,0.14183682203292847
219,82,0.14179542660713196
265,22,0.14175784587860107
